Cumulative Rewards, Average Rewards, No Timesteps
-848.6645232994667, -11.625541415061187, 73
-1628.8192857146623, -13.461316410864978, 121
-761.1095631881763, -13.352799354178531, 57
-753.6957243698084, -13.458852220889437, 56
-894.1374692172354, -12.082938773205884, 74
-1035.0405919098052, -12.176948140115355, 85
-1460.2021521024685, -13.27456501911335, 110
-818.8472727173088, -12.406776859353164, 66
-1191.7989832333426, -13.390999811610591, 89
-708.6283767413538, -12.884152304388252, 55
-1142.6920311333677, -13.134391162452502, 87
-825.4467509445986, -13.102329380072995, 63
-738.7368367984071, -13.191729228542984, 56
-740.5316829690566, -12.991783911737835, 57
-1212.7787505041404, -13.182377722871092, 92
-1238.5476865292521, -11.158087266029298, 111
-1464.7161496902256, -13.437762841194731, 109
-981.1464158058077, -12.264330197572596, 80
-1873.4915427318363, -14.98793234185469, 125
-1679.8675474532445, -13.769406126665938, 122
-1038.7665390089114, -12.36626832153466, 84
-761.6809509609609, -11.901264858765014, 64
-760.449150053608, -13.111192242303586, 58
-1229.7785704054904, -13.514050224236158, 91
-1765.9593879954998, -14.475076950782785, 122
-1065.4650676363867, -12.534883148663374, 85
-1292.8408384495683, -13.608850931048087, 95
-741.2135157622773, -8.930283322437075, 83
-920.6706401496654, -10.229673779440727, 90
-870.3374894789732, -9.779072915494082, 89
-805.2149018502535, -12.98733712661699, 62
-766.6705590867878, -12.994416255708266, 59
-1563.45559167006, -14.213232651545999, 110
-1014.2739161823088, -10.906171141745256, 93
-1358.7175109733746, -14.007397020344069, 97
-1143.5045492500437, -8.933629291015967, 128
-762.1772682927373, -14.114393857272912, 54
-1081.4732041234113, -12.575269815388504, 86
-1127.1969307551296, -12.252140551686193, 92
-779.4072360921338, -12.371543430033869, 63
-1161.832168232549, -13.202638275369877, 88
-1173.5660549731424, -12.224646405970233, 96
-1000.3924293977379, -11.909433683306403, 84
-742.7033333809113, -13.26255952465913, 56
-1454.7340656173913, -13.723906279409352, 106
-1214.059212312247, -11.673646272233144, 104
-836.2297778183733, -10.720894587415042, 78
-1784.6166248560996, -14.509078250862599, 123
-753.3651760769561, -13.697548655944656, 55
-780.9699663685176, -12.014922559515655, 65
-1181.0785481344963, -12.051821919739758, 98
-712.1438891637602, -12.278342916616554, 58
-1599.1895815048317, -14.278478406293141, 112
-1052.0719185463945, -12.233394401702261, 86
-1723.6580627850033, -14.363817189875027, 120
-2088.882194524529, -15.027929457011, 139
-1537.3685675348554, -13.850167275088788, 111
-1251.1086790853306, -13.599007381362288, 92
-1071.7765108510896, -12.609135421777525, 85
-811.1488593207223, -12.674200926886286, 64
-1720.379416385441, -14.10147062611017, 122
-1124.592308618925, -12.223829441510054, 92
-725.2235065261895, -10.214415584875908, 71
-2175.2833430175583, -15.537738164411131, 140
-1295.1142560222413, -12.951142560222413, 100
-999.1335334832925, -11.226219477340365, 89
-1079.0409781499402, -12.546988118022561, 86
-796.018719323059, -12.060889686713015, 66
-1088.1877662957017, -13.110695979466286, 83
-1436.9873120372527, -13.685593447973835, 105
-741.6466270303781, -13.243689768399609, 56
-750.8659068802353, -13.904924201485839, 54
-1227.1749243192785, -12.031126709012534, 102
-1369.9601688805158, -13.837981503843594, 99
-2164.666869002424, -15.916668154429587, 136
-913.4403244820659, -12.01895163792192, 76
-1643.2172937363105, -14.16566632531302, 116
-2082.817237530174, -15.09287853282735, 138
-832.6292557001534, -12.067090662321064, 69
-1176.8231052958436, -11.768231052958436, 100
-1249.2193177851336, -12.368508096882511, 101
-1407.229044084806, -12.564545036471483, 112
-1363.9376034287527, -13.639376034287528, 100
-882.4069911494813, -11.610618304598438, 76
-794.3803479984663, -13.464073694889258, 59
-1127.3472308438936, -12.810763986862428, 88
-804.5362177807799, -12.189942693648181, 66
-927.763386832939, -10.663946975091253, 87
-1255.3379080360357, -11.412162800327598, 110
-740.9456851451951, -13.23117294902134, 56
-1927.925944011129, -14.830199569316378, 130
-1312.373811804654, -13.670560539631813, 96
-775.2405973439844, -12.708862251540728, 61
-757.8414820981598, -12.22324971126064, 62
-799.8465520291007, -12.118887151956072, 66
-1307.5264657955677, -13.620067352037163, 96
-957.3560792638975, -12.433195834596072, 77
-772.6533187954061, -11.706868466597061, 66
-1313.6570870257515, -13.683927989851577, 96
-802.159022162589, -13.150147904304738, 61
-1266.6798204613815, -13.475317238950867, 94
-1021.5444071706074, -11.741889737593189, 87
-1173.4183150880162, -13.184475450427149, 89
-1803.4785664261196, -13.35910049204533, 135
-1071.2796363713928, -10.93142486093258, 98
-743.0054442093058, -13.267954360880461, 56
-1290.610924783232, -13.305267265806515, 97
-825.136202338822, -12.892753161544094, 64
-1055.327170413835, -10.992991358477447, 96
-895.1842445315293, -11.476721083737555, 78
-874.2282466422007, -11.813895224894605, 74
-1021.0459595137237, -12.605505673008935, 81
-1139.3949734433738, -11.393949734433738, 100
-908.3130960496543, -10.561780186623887, 86
-1301.9470606956497, -13.28517408873112, 98
-913.4785606550994, -10.746806595942346, 85
-2008.8818317856117, -15.104374675079788, 133
-1117.49990399306, -12.69886254537568, 88
-1126.6088786712223, -12.949527341048533, 87
-883.7926677557825, -11.943144158861926, 74
-1330.048927895576, -12.430363812108187, 107
-770.1404358498099, -12.625253046718196, 61
-2496.768052844498, -16.426105610819064, 152
-754.3263822910887, -12.166554553082076, 62
-1424.6014050957556, -13.831081602871413, 103
-795.4255464339462, -12.237316098983788, 65
-703.7943611190509, -13.279138889038697, 53
-952.7520486688471, -10.244645684611259, 93
-763.3636677742928, -12.722727796238214, 60
-1549.6196146334344, -13.593154514328372, 114
-994.2693970992076, -12.125236549990337, 82
-950.1314357468435, -11.876642946835544, 80
-1050.665589831839, -12.07661597507861, 87
-1148.0249166583608, -11.958592881857925, 96
-1350.096695966282, -13.500966959662819, 100
-784.998637231466, -12.868830118548622, 61
-733.1842862972929, -13.330623387223508, 55
-808.3926343830136, -9.623721837893019, 84
-1236.062484978888, -13.290994462138581, 93
-1224.8309806477941, -13.459681106019715, 91
-1198.9790465460403, -13.175593918088355, 91
-764.5441005013806, -13.65257322323894, 56
-1249.865553856669, -13.29644206230499, 94
-960.4418647877312, -12.157491959338369, 79
-1397.1730704095216, -13.4343564462454, 104
-996.2623906042804, -10.828939028307396, 92
-1952.0654493302877, -14.677183829551035, 133
-924.5257887849297, -11.852894728011918, 78
-1138.315289377742, -12.647947659752688, 90
-1268.2844925328109, -13.350363079292746, 95
-1852.5167700143122, -13.424034565321103, 138
-1856.913903866523, -14.621369321783646, 127
-851.8370485398522, -12.345464471592061, 69
-897.1533539248038, -11.962044718997385, 75
-1263.723975659839, -12.389450741763127, 102
-786.8205069699351, -11.921522832877804, 66
-1257.3572654046798, -12.830176177598773, 98
-1774.9579892559796, -12.95589773179547, 137
-2072.358275525641, -15.350802040930676, 135
-1110.5116456523729, -11.448573666519309, 97
-832.3069035588021, -9.458032994986388, 88
-896.0472728729925, -11.636977569779123, 77
-735.6165771090456, -12.468077578119416, 59
-1343.7290367640073, -12.676689026075541, 106
-1256.971619158266, -13.51582386191684, 93
-1751.9914986713527, -14.479268584060765, 121
-755.0057926635048, -13.727378048427362, 55
-982.7509636223133, -10.919455151359037, 90
-1118.4028416809426, -12.709123200919803, 88
-1191.6926266779503, -13.095523370087367, 91
-806.9984279460253, -13.016103676548797, 62
-979.2591046608125, -10.529667792051747, 93
-1848.8064469286576, -14.79045157542926, 125
-1301.7229560715782, -12.280405245958285, 106
-792.1700896541615, -11.82343417394271, 67
-984.4242760439698, -12.305303450549623, 80
-742.7200208551747, -12.37866701425291, 60
-845.8900328150025, -13.013692812538501, 65
-1018.3537764542532, -11.06906278754623, 92
-943.2764513941975, -11.229481564216636, 84
-2194.5326937560944, -15.239810373306211, 144
-721.0057824908127, -12.431134180876082, 58
-1549.4957328191679, -13.83478332874257, 112
-836.5511848683301, -11.950731212404715, 70
-795.7177509424764, -12.63044049115042, 63
-949.5601304975539, -11.869501631219425, 80
-1316.1078509443055, -13.429671948411281, 98
-746.948346904148, -12.245054867281116, 61
-918.1247474055294, -10.316008397814937, 89
-837.3292173601311, -12.313664961178398, 68
-1383.6429558274633, -13.836429558274633, 100
-1601.7512114895385, -13.808200099047745, 116
-1358.7414284310896, -13.587414284310896, 100
-1924.0454526667932, -15.149964194226717, 127
-1264.057345681287, -13.305866796645127, 95
-1331.5420890663236, -13.054334206532584, 102
-2341.170898959275, -15.92633264598146, 147
-864.2265290042496, -12.525022159481878, 69
-706.9498670654685, -12.853633946644882, 55
-816.5725235436877, -12.562654208364426, 65
-1366.4584377937722, -13.396651350919335, 102
-869.5019157669999, -12.42145593952857, 70
-2272.575264375443, -15.781772669273911, 144
-1033.866951429296, -12.608133554015804, 82
-794.7334179567522, -9.691870950692099, 82
-1262.2166062706829, -12.749662689602857, 99
-1324.1457210001765, -13.650986814434809, 97
-1151.075176318988, -13.080399730897591, 88
-878.9570241465194, -10.220430513331621, 86
-1283.4320203948128, -13.653532131859711, 94
-1946.2107158370636, -14.744020574523208, 132
-798.8654088555212, -9.985817610694015, 80
-994.0896081172132, -12.27271121132362, 81
-1120.4568521956057, -12.312712661490172, 91
-769.3742946981066, -13.040242283018756, 59
-1113.9333282683242, -11.251851800690144, 99
-1305.7475857168042, -13.461315316668085, 97
-864.8064103824199, -12.180371977217183, 71
-2015.8855766368683, -14.607866497368612, 138
-1534.8777096159547, -12.790647580132957, 120
-786.5130611053821, -13.108551018423036, 60
-1411.5951615154145, -13.573030399186678, 104
-1560.9229111939235, -13.007690926616029, 120
-1408.0617131989309, -12.460723125654255, 113
-749.4027174829846, -13.625503954236084, 55
-1279.9210657329168, -12.426418113911813, 103
-1077.2663163093382, -12.673721368345156, 85
-1315.8005907093361, -13.70625615322225, 96
-1018.5512616967189, -11.444396198839538, 89
-809.6272966596683, -12.08398950238311, 67
-843.0402349882373, -12.582690074451303, 67
-910.7420759555145, -11.983448367835717, 76
-759.3087380960205, -13.805613419927646, 55
-1117.3850355103978, -11.63942745323331, 96
-784.7015921055684, -12.863960526320792, 61
-1213.6882388397219, -13.337233393843098, 91
-815.9962720115733, -13.83044528833175, 59
-1430.8254899292228, -13.62690942789736, 105
-906.3356158422765, -12.247778592463197, 74
-1017.2299895983151, -11.692298731015116, 87
-1421.8564553396548, -13.939769169996616, 102
-745.5548326394222, -13.079909344551266, 57
-1014.1616302988832, -11.657030233320496, 87
-749.2494101147565, -12.91809327784063, 58
-795.1941565566292, -13.47786706028185, 59
-981.0519133721364, -11.148317197410641, 88
-819.762914505265, -11.710898778646643, 70
-805.2083161196433, -12.781084382851482, 63
-911.0726789854157, -10.236771673993434, 89
-1114.9343689106024, -12.815337573685085, 87
-1203.6632280901129, -11.355313472548234, 106
-935.3407507779874, -11.839756338961866, 79
-988.0979108020338, -12.351223885025423, 80
-774.5875136715831, -12.102929901118486, 64
-1177.2436181550063, -12.936743056648421, 91
-1280.245909241568, -13.335894887933, 96
-1939.1507232081035, -14.580080625624838, 133
-843.5782924118467, -10.815106312972395, 78
-772.121134864141, -13.08679889600239, 59
-886.1427840680733, -11.076784800850916, 80
-1086.9898161052065, -12.788115483590664, 85
-764.9003780514352, -13.658935322347057, 56
-788.1361158270572, -12.314626809797769, 64
-880.6929572951672, -12.064287086235167, 73
-819.9686486842862, -13.015375375941051, 63
-1893.7981402017683, -15.030143969855304, 126
-1432.9152637038771, -13.391731436484832, 107
-779.4278674599439, -13.210641821354981, 59
-1661.235573770111, -13.843629781417592, 120
-1222.9223550003019, -11.989434852944136, 102
-790.516499122398, -12.547880938450763, 63
-768.030124615232, -12.387582655084387, 62
-733.6713866938651, -12.871427836734476, 57
-1376.4409282709466, -13.764409282709467, 100
-705.1003081108408, -12.156901863980014, 58
-811.0094093339912, -12.477067835907558, 65
-969.147560638342, -12.267690640991672, 79
-1110.8181370735715, -12.916489965971762, 86
-979.1079125535434, -11.796480874139078, 83
-983.4893254615524, -12.449231967867751, 79
-1805.548422884585, -14.560874378101493, 124
-1131.4893113775909, -11.545809299771335, 98
-907.7937654729374, -12.103916872972498, 75
-778.5655199286418, -12.557508385945836, 62
-799.6729134745345, -12.693220848802136, 63
-814.2733811093003, -12.527282786296928, 65
-917.6965133771121, -12.074954123383053, 76
-1187.5437203478948, -12.117793064774437, 98
-1915.3990263154353, -14.848054467561514, 129
-864.4024109324555, -12.17468184411909, 71
-1551.9960357041457, -13.041983493312149, 119
-802.3019055293942, -12.940353314990228, 62
-1152.7267253025193, -12.133965529500204, 95
-993.0327370517721, -12.259663420392247, 81
-1088.834462568916, -12.660865843824604, 86
-1101.070633508758, -12.803146901264627, 86
-960.0688313256742, -12.308574760585566, 78
-909.0161514109202, -12.284002046093516, 74
-728.5481126132642, -13.746190804023852, 53
-807.9528457873348, -12.05899769831843, 67
-763.1120567783682, -12.71853427963947, 60
-809.631545881128, -13.058573320663355, 62
-788.341729926391, -12.923634916826083, 61
-1335.6348839601867, -13.4912614541433, 99
-719.6680546656444, -12.851215261886507, 56
-807.9906191157602, -9.73482673633446, 83
-754.4055429934605, -13.235184964797552, 57
-966.3160097362716, -12.549558568003526, 77
-1999.6736993780607, -15.2646847280768, 131
-833.7095309331685, -13.026711420830758, 64
-823.4045558522893, -12.86569618519202, 64
-887.6268292055822, -11.679300384283977, 76
-1536.8575135350263, -13.721942085134163, 112
-1180.6587306270396, -12.83324707203304, 92
-1695.022705660322, -14.612264703968291, 116
-754.1914214317453, -13.23142844617097, 57
-1496.5862220606448, -13.730148826244447, 109
-1334.4330879220822, -13.212208791307745, 101
-799.202960250039, -13.545812885593882, 59
-1248.051855426419, -13.565781037243685, 92
-1410.002205929644, -13.689341805142176, 103
-1330.575003920437, -12.918203921557641, 103
-804.6464240274189, -12.379175754267983, 65
-936.7745692931612, -12.009930375553349, 78
-1165.4685611592704, -11.892536338359902, 98
-875.1833554348825, -10.804732783146697, 81
-1454.7283254742274, -12.760774784861644, 114
-1216.1091439927288, -13.363836747172844, 91
-857.3015793832085, -12.074670132157866, 71
-1265.2821921678183, -12.652821921678182, 100
-767.553436221165, -13.706311361092233, 56
-1092.9571646454885, -10.409115853766558, 105
-869.7997406212131, -11.915064940016618, 73
-913.6796498087955, -11.008188551913198, 83
-859.3363703781132, -12.276233862544474, 70
-769.7245530333305, -13.271112983333284, 58
-1399.3941649903309, -13.855387772181494, 101
-1228.7673511351345, -13.356166860164505, 92
-736.9061023146768, -13.159037541333515, 56
-1429.5457118538427, -13.115098273888465, 109
-734.8178968368281, -12.891542049768915, 57
-1046.8378194938564, -12.46235499397448, 84
-818.9497164395835, -12.043378182935053, 68
-955.8463583935481, -12.099320992323394, 79
-1156.9890889836527, -12.575968358517963, 92
-871.0698341992286, -11.932463482181213, 73
