Cumulative Rewards, Average Rewards, No Timesteps
-742.5397090293906, -11.082682224319262, 67
-1733.1252141589157, -12.291668185524225, 141
-733.9220131426479, -12.439356154960134, 59
-1695.957201663573, -14.251741190450193, 119
-816.763003570239, -12.190492590600583, 67
-820.8820967915814, -12.628955335255098, 65
-788.3141714450563, -13.138569524084271, 60
-787.2859047583395, -13.121431745972325, 60
-1256.8901862783487, -12.825410064064782, 98
-1899.0644612345952, -14.60818816334304, 130
-960.711724641002, -11.574840055915686, 83
-853.308518787666, -12.190121696966656, 70
-790.1096049323132, -13.168493415538554, 60
-751.6372859434076, -13.422094391846565, 56
-1136.4008394689454, -10.620568593167715, 107
-1253.2397396076317, -13.475696124813243, 93
-1610.6250309622333, -13.884698542777873, 116
-778.2643728994254, -12.758432342613531, 61
-905.2073285460316, -12.069431047280421, 75
-1050.1913791375734, -12.211527664390388, 86
-1971.0319288173541, -14.932060066798137, 132
-823.2147579120029, -10.831773130421091, 76
-1134.2687531098672, -13.03757187482606, 87
-808.6416790228105, -12.835582206711278, 63
-874.1935101369043, -12.48847871624149, 70
-799.4063486001626, -10.950771898632365, 73
-778.2038583873181, -12.970064306455301, 60
-1660.7732316079491, -13.956077576537387, 119
-1849.2427567158488, -14.67652981520515, 126
-1170.1296677351309, -13.147524356574504, 89
-1126.1455508052286, -13.094715707037542, 86
-1304.422256759347, -13.04422256759347, 100
-1946.4416770830762, -14.972628285254432, 130
-1293.416571776739, -13.473089289341031, 96
-2067.7265426149556, -15.43079509414146, 134
-1491.0874681938135, -13.313280966016192, 112
-1785.4733363328253, -14.170423304228771, 126
-1052.0651304286007, -11.192182238602134, 94
-825.3661386858115, -12.896345916965805, 64
-1993.8939449336763, -15.220564465142568, 131
-919.9306720369063, -12.10435094785403, 76
-1037.7480707272878, -11.15858140566976, 93
-806.8158844392296, -12.042028125958652, 67
-1316.5032041426805, -13.298012163057379, 99
-697.0098993812576, -12.907590729282548, 54
-720.219777462923, -12.861067454695055, 56
-772.7909563871613, -12.879849273119355, 60
-822.2017602921601, -12.457602428669093, 66
-1512.6424261518594, -13.268793211858416, 114
-946.8185282546928, -12.296344522788218, 77
-1009.5516959433141, -12.311606048089196, 82
-768.778483763995, -12.812974729399917, 60
-928.6503976540856, -12.21908417965902, 76
-1004.0575496798475, -11.15619499644275, 90
-1474.4366645677344, -13.526941876768205, 109
-977.0416860055477, -11.230364206960319, 87
-1327.3671604913332, -12.641592004679364, 105
-959.1070027928728, -12.296243625549652, 78
-1149.3083084063248, -12.226684131982179, 94
-1404.8481103584731, -13.773020689788952, 102
-769.2813417746808, -11.83509756576432, 65
-1889.3678213157145, -14.533598625505496, 130
-1174.8111034988808, -11.987868403049804, 98
-1558.8563499810193, -13.099633193117809, 119
-1297.2953650754318, -13.655740685004545, 95
-1518.6122077536904, -13.439046086315845, 113
-1252.1763071783969, -13.610612034547792, 92
-1239.3061274241281, -13.47071877634922, 92
-1073.463254279307, -12.628979462109493, 85
-925.4566648863502, -11.568208311079378, 80
-1333.3821834827165, -13.468506903865823, 99
-776.1645202294039, -13.616921407533402, 57
-1274.9157630600826, -13.708771645807339, 93
-809.6306317232479, -13.27263330693849, 61
-750.0488902670987, -11.9055379407476, 63
-783.5470872724909, -12.24292323863267, 64
-1210.7838261937486, -12.745092907302617, 95
-1299.6491032343902, -13.398444363241136, 97
-1474.442645619873, -12.933707417718184, 114
-1818.4133496873756, -14.206354294432622, 128
-1144.7959094000516, -13.15857367126496, 87
-1601.3878815472976, -13.925112013454761, 115
-1024.933473745497, -12.499188704213378, 82
-891.9200096361257, -11.583376748521113, 77
-1792.7889430078394, -14.116448370140468, 127
-976.0753306438417, -11.759943742696887, 83
-1927.9775104457167, -15.062324300357162, 128
-743.5422694101678, -12.39237115683613, 60
-1458.0609756166964, -13.255099778333603, 110
-706.1088453007336, -13.322808401900634, 53
-796.9019036176157, -11.894058262949489, 67
-1128.5727929076181, -10.851661470265558, 104
-825.9361369993737, -11.97008894201991, 69
-724.376202388815, -13.170476407069364, 55
-1103.5373977995077, -12.83183020697102, 86
-1883.9132778430169, -14.16476148754148, 133
-1081.4343587479184, -12.574818124975796, 86
-896.2369804419352, -11.064654079530063, 81
-696.6745363466451, -12.901380302715651, 54
-2330.7082030634856, -15.85515784396929, 147
-1189.9147090990803, -12.933855533685655, 92
-945.5248256828464, -11.968668679529701, 79
-760.1056513449244, -13.573315202587935, 56
-1108.3735898799623, -12.595154430454118, 88
-1247.744749684289, -13.273880315790308, 94
-1026.9503740032085, -12.523785048819615, 82
-1434.2908229171408, -13.659912599210864, 105
-731.2544182657117, -13.541748486402069, 54
-822.5572128454081, -10.823121221650107, 76
-814.5127266679702, -9.696580079380599, 84
-1213.0612397879127, -11.664050382576082, 104
-1365.353127078381, -13.255855602702729, 103
-1085.5093797417517, -12.477119307376457, 87
-1242.7539374226856, -13.508194971985713, 92
-1096.0535343419508, -12.89474746284648, 85
-1279.7503221337352, -13.330732522226407, 96
-806.590808638132, -12.602981384970812, 64
-811.3085872852505, -11.931008636547801, 68
-1221.303223109627, -13.275035033800293, 92
-700.5059928614356, -12.972333201137698, 54
-854.5571870668497, -12.384886769084778, 69
-1066.073790449007, -12.396206865686128, 86
-737.7220239120371, -13.173607569857806, 56
-1251.7044472115906, -13.316004757570113, 94
-1077.4594770230833, -12.10628625868633, 89
-768.6041943985923, -13.027189735569362, 59
-1563.4932037285494, -13.138598350660079, 119
-965.9051405225007, -12.54422260418832, 77
-1103.0195890762511, -12.825809175305245, 86
-833.0732170686454, -11.901045958123506, 70
-1169.9180348851341, -12.445936541331214, 94
-1384.1882956560887, -13.5704734868244, 102
-989.1395904097664, -12.36424488012208, 80
-749.571478952951, -12.089862563757274, 62
-883.2658019157107, -10.771534169703788, 82
-1234.4578025613132, -13.27373981248724, 93
-1695.8924439432353, -13.900757737239633, 122
-1281.759003536616, -12.947060641784, 99
-1434.3354099541925, -13.791686634174928, 104
-810.1276336786383, -10.659574127350504, 76
-929.774921537169, -12.074998981002194, 77
-768.7734145895265, -13.030057874398754, 59
-979.550018652789, -12.399367324718849, 79
-880.275364180713, -11.003442052258913, 80
-1402.1758919485665, -13.35405611379587, 105
-1782.0478725509097, -14.727668368189336, 121
-1176.882434445429, -12.388236152057148, 95
-747.4076394363605, -12.886338610971732, 58
-1043.692554109308, -10.871797438638625, 96
-931.6831071972244, -11.944655220477236, 78
-1060.680556061421, -11.048755792306467, 96
-1193.3680032106013, -12.177224522557156, 98
-804.8679779441674, -13.194557015478154, 61
-794.038862123618, -13.017030526616688, 61
-1140.1811102187453, -10.55723250202542, 108
-1075.598392008638, -12.804742762007596, 84
-961.3155615991802, -12.168551412647851, 79
-906.3087959092666, -12.247416160936035, 74
-857.4339341604973, -10.585604125438238, 81
-799.6318291525024, -11.75929160518386, 68
-1086.6427157246421, -12.93622280624574, 84
-1043.6442741698584, -12.574027399636847, 83
-1331.1220608974138, -13.44567738280216, 99
-877.014234689387, -9.854092524599853, 89
-1688.0737104801217, -14.185493365379173, 119
-1172.9767677577197, -13.179514244468761, 89
-763.7756600423202, -13.168545862798624, 58
-715.4582928636231, -12.77604094399327, 56
-814.5968748748418, -11.313845484372802, 72
-1055.2963882965637, -12.714414316826069, 83
-1744.1026527536665, -13.842084545664019, 126
-1639.5741990763242, -14.257166948489775, 115
-764.5746253256727, -12.331848795575366, 62
-1824.8889787679848, -14.83649576234134, 123
-1213.8556442191334, -13.487284935768148, 90
-722.7219092744049, -12.249523886006862, 59
-1129.9879320373268, -12.282477522144857, 92
-917.1458383600263, -12.228611178133685, 75
-1372.5526147796215, -13.589629849303183, 101
-859.5698218294602, -11.77492906615699, 73
-1145.0347039559033, -13.161318436274751, 87
-1193.7477803172203, -13.412896408058655, 89
-746.3479029213886, -13.821257461507196, 54
-1531.2686459543131, -13.92062405413012, 110
-912.0126772805834, -12.000166806323465, 76
-1863.0571809248393, -13.903411797946562, 134
-730.0607799173671, -12.587254826161502, 58
-1458.3748619721205, -13.88928439973448, 105
-1278.3708049414274, -13.45653478885713, 95
-1219.7648386367623, -13.115750953083465, 93
-766.6599807133324, -11.979062198645819, 64
-1102.5140589050013, -11.85498988069894, 93
-744.537740474676, -9.424528360438936, 79
-769.7994384799823, -12.416119975483586, 62
-1262.1579450120232, -13.285873105389719, 95
-710.6728238614078, -12.045302099345895, 59
-845.4570060862027, -12.618761284868697, 67
-815.1677539587879, -12.939170697758538, 63
-785.0992989198563, -12.662891918062199, 62
-866.0097579974328, -12.027913305519899, 72
-1345.6928645064083, -13.731559841902126, 98
-2035.7604354087289, -14.968826730946535, 136
-1228.5836513503582, -11.927996615052022, 103
-1190.5702746806921, -13.083189831655957, 91
-925.6683799980663, -10.285204222200736, 90
-1005.2939614124706, -12.411036560647785, 81
-1154.460246657738, -11.901652027399361, 97
-759.2475613247602, -13.557992166513575, 56
-1320.7410151706663, -13.615886754336765, 97
-1931.1076177608677, -14.74127952489212, 131
-803.4650337908447, -12.753413234775312, 63
-1180.0192536622624, -11.238278606307261, 105
-1241.8310009471252, -13.4981630537731, 92
-1845.7942193962951, -13.67254977330589, 135
-1073.8377140212297, -12.633384870837997, 85
-972.2874909278208, -11.714307119612299, 83
-1289.967651704735, -12.523957783541118, 103
-1303.2327067530566, -13.16396673487936, 99
-1303.749332339306, -11.336950715993964, 115
-773.373851957292, -13.334031930298138, 58
-1129.8362820353154, -10.559217589115098, 107
-1459.4697280955077, -13.639904000892596, 107
-1793.0898244642863, -11.874767049432359, 151
-1348.8104427794774, -13.354558839400767, 101
-912.5857767862012, -11.551718693496218, 79
-807.9842657911636, -12.624754152986931, 64
-1604.9629280650547, -13.717631863803886, 117
-782.540571477903, -12.621622120611338, 62
-885.3414012421838, -10.539778586216475, 84
-1186.2536375973957, -13.32869255727411, 89
-876.5616177495549, -11.845427266885878, 74
-1468.8123731581277, -12.77228150572285, 115
-773.4285295705088, -12.679156222467357, 61
-765.192713159771, -12.145916081901126, 63
-2488.1995007084483, -16.369733557292424, 152
-746.8098004425899, -12.24278361381295, 61
-824.4382865848487, -12.491489190679525, 66
-1529.0246280379017, -13.181246793430187, 116
-1239.0514720063632, -13.46795078267786, 92
-759.7712410628984, -13.5673435904089, 56
-745.787038302075, -13.559764332764999, 55
-786.0233215252747, -12.092666485004226, 65
-1246.3323216517508, -12.100313802444182, 103
-843.8396724023155, -10.04571038574185, 84
-997.5292182122457, -10.076052709214602, 99
-1156.7020690425547, -11.567020690425547, 100
-1272.7018105522855, -12.85557384396248, 99
-941.4222835855326, -12.069516456224777, 78
-1380.6387951673976, -13.275373030455746, 104
-1277.182465570569, -13.444025953374412, 95
-734.0950890852387, -13.347183437913431, 55
-1047.6177056210686, -12.471639352631769, 84
-875.1741520663443, -9.833417438947688, 89
-1185.7586382258742, -13.175095980287491, 90
-1814.8690391701978, -14.87597573090326, 122
-944.2795788901471, -12.424731301186148, 76
-815.1115769143378, -10.725152327820235, 76
-1734.647418987529, -14.102824544614057, 123
-1034.730253450141, -12.466629559640252, 83
-809.3019854479746, -13.053257829806043, 62
-1060.0440556489602, -12.61957209105905, 84
-908.5184384978205, -10.815695696402624, 84
-1272.6940721833346, -13.684882496594996, 93
-1137.606030563539, -11.608224801668765, 98
-2008.8831817137038, -15.452947551643875, 130
-755.9103263097788, -12.812039428979302, 59
-1880.2182092778676, -15.041745674222941, 125
-1244.1676488194364, -12.197722047249377, 102
-780.297283100577, -12.004573586162724, 65
-775.5620930913287, -13.606352510374188, 57
-1364.9284351990045, -13.787155911101056, 99
-711.356279700439, -12.47993473158665, 57
-2045.934800860354, -14.933830663214263, 137
-1047.5678271520887, -12.775217404293764, 82
-1687.2296377912653, -13.8297511294366, 122
-1217.836941404088, -12.555020014475135, 97
-1044.3691612378925, -12.286696014563441, 85
-959.3057222962028, -12.29879131148978, 78
-790.1674875247472, -12.95356536925815, 61
-1241.9688018865245, -13.499660890070919, 92
-1323.5358059942776, -13.644699030868841, 97
-793.3469548248357, -12.020408406436905, 66
-1360.3725157321348, -12.833702978605046, 106
-750.4609799219322, -12.302639015113643, 61
-847.98837534719, -11.616279114345067, 73
-1127.8055761001583, -12.815972455683617, 88
-1087.2578391168888, -11.947888341943834, 91
-1152.03602379033, -12.944224986408203, 89
-875.7288811908269, -12.162901127650374, 72
-748.5935941656824, -14.124407437088346, 53
-749.6485834676812, -13.88238117532743, 54
-2452.319956533367, -16.458523198210518, 149
-1194.8485160924693, -13.276094623249659, 90
-1203.2185497911826, -13.369094997679806, 90
-744.1547435098701, -12.199258090325738, 61
-795.5111419829345, -12.627160983856104, 63
-846.3519199953054, -12.265969855004425, 69
-1110.302740414329, -12.068508047981837, 92
-786.4240810353197, -13.79691370237403, 57
-818.4171542882641, -12.400259913458546, 66
-909.7402072996168, -12.129869430661557, 75
-787.095851835254, -13.118264197254234, 60
-1523.7467720679456, -13.85224338243587, 110
-1886.2652168168725, -13.97233493938424, 135
-1061.7703818133054, -11.060108143888598, 96
-1194.5257356126426, -13.421637478793738, 89
-1005.6695402622607, -10.813650970561943, 93
-1106.414582279226, -12.431624519991303, 89
-801.8670445818168, -12.529172571590887, 64
-737.4502886215778, -12.714660148647893, 58
-928.7185088331648, -12.219980379383747, 76
-778.3292183360994, -12.354432037080944, 63
-965.4103115750628, -11.22570129738445, 86
-1071.5407480066087, -11.647182043550094, 92
-864.0667640658603, -12.169954423462821, 71
-1375.118614370965, -13.615035785851138, 101
-1656.6538482594613, -14.039439392029333, 118
-1181.410869371854, -12.05521295277402, 98
-779.5267212203905, -12.180105019068602, 64
-1011.537712443527, -11.626870257971575, 87
-946.2865177005854, -11.828581471257317, 80
-897.4999532703172, -12.128377746896177, 74
-1372.8987846489213, -13.329114414067197, 103
-1283.9306059531498, -13.658836233544147, 94
-736.5453197342798, -12.699057236797929, 58
-1523.75590842642, -13.36627989847737, 114
-1353.681885818331, -13.673554402205363, 99
-920.006647132106, -12.105350620159289, 76
-1949.3368303036573, -14.880433819111888, 131
-1384.278231108374, -11.831437872721146, 117
-1053.012372768876, -12.535861580581857, 84
-1023.2197539846105, -11.00236294607108, 93
-1418.8823861093977, -12.668592733119622, 112
-1149.8895035648502, -13.066926176873297, 88
-779.9054680655626, -12.186022938524415, 64
-2121.8936383466635, -14.942912946103263, 142
-1296.0477174853943, -13.224976709034635, 98
-784.0091244126847, -12.250142568948199, 64
-951.8675920688241, -12.3619167801146, 77
-732.2360500655271, -13.31338272846413, 55
-1550.1702965263298, -13.597985057248508, 114
-1236.187872324571, -13.292342713167429, 93
-885.9201834519665, -11.812269112692887, 75
-697.6214151553327, -12.238972195707591, 57
-1547.4749275988818, -13.816740424990016, 112
-934.7933590792949, -12.140173494536297, 77
-846.0547396567138, -12.441981465539909, 68
