Cumulative Rewards, Average Rewards, No Timesteps
-1835.030688312803, -14.449060537896086, 127
-746.3708587043984, -8.780833631816453, 85
-1475.2227755473843, -12.828024135194646, 115
-1206.1755386774269, -11.16829202479099, 108
-1284.315678660553, -12.116185647741066, 106
-1181.006414530807, -10.094071919066726, 117
-738.5595450182655, -13.935085755061612, 53
-1306.560607292458, -13.332251094820998, 98
-696.2860913988175, -12.894186877755878, 54
-783.8678343274858, -13.752067268903259, 57
-798.7436953826923, -12.102177202768065, 66
-845.0248445980716, -12.071783494258165, 70
-975.6215356901653, -12.349639692280572, 79
-969.6738392218181, -11.275277200253699, 86
-816.7951048013956, -12.566078535406087, 65
-1233.714968647727, -13.557307347777218, 91
-884.3086071965364, -9.936051766253218, 89
-1604.442034540515, -13.370350287837624, 120
-1878.4500756086632, -14.790945477233569, 127
-948.7014049462356, -12.320797466834229, 77
-1964.546846657801, -15.111898820444624, 130
-1098.0813962918364, -12.768388328974842, 86
-1832.2352433971512, -13.373979878811323, 137
-779.6845111027181, -12.99474185171197, 60
-2074.5192954436543, -15.2538183488504, 136
-1942.761509158366, -15.177824290299734, 128
-1877.1018962980174, -14.780329892110373, 127
-737.0043919146528, -12.929901612537769, 57
-1181.5030247972227, -11.815030247972226, 100
-773.8098056826838, -12.480803317462641, 62
-1706.9054763106026, -13.655243810484821, 125
-689.4377600531993, -12.767365926911099, 54
-1330.224466353367, -13.436610771246132, 99
-1110.9135688825136, -11.693827040868564, 95
-779.8305321029159, -13.681237405314313, 57
-761.517643558771, -12.90707870438595, 59
-792.497625093917, -12.782219759579307, 62
-2127.80144409514, -15.090790383653475, 141
-798.6227232674819, -12.676551162975903, 63
-1267.01539685505, -13.478887200585639, 94
-1095.401536932164, -12.887076905084282, 85
-1522.9850310969093, -13.845318464517357, 110
-886.4128482720644, -11.511855172364472, 77
-848.3386079227803, -12.119122970325433, 70
-1004.8753085228673, -10.690162856626248, 94
-772.0440264211659, -13.786500471806534, 56
-1181.769598197657, -12.986479101073153, 91
-751.2731450968171, -12.95298526028995, 58
-1031.7675149390398, -12.582530669988289, 82
-1675.0150998434397, -14.316368374730253, 117
-716.9825370990171, -12.361767881017537, 58
-722.3495679522695, -13.376843850967953, 54
-763.2831868823362, -13.160054946247175, 58
-770.0700975814112, -13.277070647955366, 58
-714.9168639153928, -12.998488434825324, 55
-737.9391004481776, -13.665538897188473, 54
-712.3585485461472, -13.1918249730768, 54
-799.1074418224155, -11.926976743618141, 67
-1724.6707180914473, -14.136645230257765, 122
-790.9039890827077, -13.405152357334028, 59
-891.4354269531299, -9.795993702781647, 91
-1215.5469798471515, -11.36025214810422, 107
-1653.428271858732, -13.664696461642412, 121
-924.2514593876878, -12.003265706333607, 77
-735.1609611444089, -13.12787430615016, 56
-756.5598537855092, -13.50999738902695, 56
-758.9102436858835, -13.31421480150673, 57
-914.3872414059153, -10.048211444021048, 91
-1156.40610712048, -13.140978490005455, 88
-955.668862576354, -12.252164904825051, 78
-751.3219764011412, -13.18108730528318, 57
-1435.9913958529976, -13.05446723502725, 110
-765.5229805089941, -12.974965771338884, 59
-876.1196210983404, -10.555658085522174, 83
-872.0311142281306, -12.638132090262763, 69
-1366.412423917739, -12.310021837096748, 111
-1165.8295608280025, -12.953661786977806, 90
-1457.198221216941, -13.368791020338907, 109
-740.3884962714184, -13.461609023116697, 55
-776.8141415344788, -12.94690235890798, 60
-2365.5596521400494, -16.092242531564963, 147
-1703.8991922209532, -14.08181150595829, 121
-1187.8118189722634, -12.373039780961077, 96
-1390.1949815448622, -12.638136195862383, 110
-849.3652912416325, -12.309641902052645, 69
-1061.3847280066575, -12.635532476269733, 84
-880.3942333910114, -11.897219370148804, 74
-916.2849569570039, -11.899804635805246, 77
-943.7041740375363, -11.945622456171346, 79
-1909.2986063777068, -10.972980496423602, 174
-1399.5709484083666, -12.608747282958257, 111
-1183.4293444791508, -10.758448586174099, 110
-1790.7101118643013, -13.989922748939854, 128
-1360.0313355043693, -13.465656787171973, 101
-703.9715914350606, -13.036510952501123, 54
-729.6623133940009, -11.961677268754112, 61
-806.2081815644783, -12.215275478249671, 66
-1215.9325710207738, -12.535387330111071, 97
-783.5382778322793, -13.509280652280678, 58
-831.6796294270514, -12.413128797418677, 67
-1767.4922008761223, -14.36985529167579, 123
-1150.2609502075068, -11.981884897994862, 96
-1142.28728937992, -12.980537379317271, 88
-754.5805848174815, -13.973714533657065, 54
-736.754713706843, -13.901032334091376, 53
-2017.3194587922796, -15.282723172668785, 132
-1232.4657058717949, -13.543579185404338, 91
-1008.6471176585031, -12.300574605591502, 82
-1170.6388810676863, -12.864163528216332, 91
-1225.9011467695666, -12.382839866359259, 99
-1379.3938176462502, -12.891531006039722, 107
-827.3122251894467, -11.652284861823194, 71
-1167.4285318960638, -12.689440564087649, 92
-1310.2260231396733, -12.360622859808238, 106
-1118.911411714735, -12.861050709364772, 87
-1204.3960064842531, -13.382177849825034, 90
-1086.6458732123037, -11.684364228089288, 93
-1316.566245371797, -13.298648943149466, 99
-1188.8640789440467, -13.358023358921873, 89
-1035.3035072448474, -12.325041752914851, 84
-1228.4955903666983, -12.409046367340386, 99
-844.7893797996809, -11.733185830551124, 72
-1275.3159637490176, -12.145866321419215, 105
-935.6826723061101, -11.410764296415977, 82
-768.9007809883689, -12.815013016472815, 60
-1381.6315130415696, -13.413898184869607, 103
-1364.5895992256226, -13.510788111144779, 101
-1996.6908571521144, -14.574385818628572, 137
-1384.5412210390343, -13.573933539598375, 102
-1058.614357972746, -12.602551880627928, 84
-995.1323759532731, -11.308322454014467, 88
-1051.3702636805149, -11.55351938110456, 91
-770.32273537162, -11.85111900571723, 65
-779.4318112464531, -13.21070866519412, 59
-759.2103610027057, -12.653506016711761, 60
-916.0401187274867, -12.053159456940614, 76
-838.4248125564194, -12.513803172483872, 67
-1419.5924881765905, -13.649927770928754, 104
-1196.0790012029868, -11.283764162292329, 106
-804.0093805998573, -12.000140008953094, 67
-677.4274197545875, -9.279827667871063, 73
-802.954244784445, -13.382570746407417, 60
-762.0266417589165, -13.138390375153733, 58
-1590.6527716921714, -13.831763232105839, 115
-737.3231305852057, -12.935493519038697, 57
-1066.120021402779, -12.69190501669975, 84
-803.9237550301057, -12.561308672345401, 64
-1318.1658243860534, -13.181658243860534, 100
-853.5831622718632, -12.194045175312331, 70
-866.657232479783, -11.71158422269977, 74
-733.3215794016152, -13.333119625483912, 55
-1430.4386948465171, -12.438597346491454, 115
-1274.5454139138697, -13.558993765041167, 94
-1209.859757494122, -13.295162170265078, 91
-1575.8322978061267, -13.82309033163269, 114
-784.1685947374694, -11.881342344507113, 66
-702.2390196225333, -13.004426289306172, 54
-771.3491795466633, -12.855819659111056, 60
-832.9116096307656, -11.898737280439509, 70
-2102.0820545286942, -15.1228924786237, 139
-753.5892149796588, -13.456950267493907, 56
-1390.0441000597073, -13.49557378698745, 103
-1235.1208269706249, -12.73320440175902, 97
-699.8501394178254, -12.960187766996766, 54
-870.2716751047387, -11.921529795955324, 73
-823.0823169216468, -11.928729230748504, 69
-1419.8869958811356, -13.39516033850128, 106
-1056.1739157394572, -12.425575479287732, 85
-798.249630160042, -9.734751587317586, 82
-2023.0798749984338, -14.98577685184025, 135
-862.3041899204998, -11.812386163294518, 73
-1216.495481303813, -13.08059657315928, 93
-1193.5001603286216, -11.4759630800829, 104
-832.1388352459163, -12.80213592686025, 65
-921.2166323907926, -11.660970030263197, 79
-1289.100787846898, -13.569481977335768, 95
-778.5366876870463, -13.195537079441463, 59
-1030.2183872383098, -11.707027127708066, 88
-842.097010517356, -11.695791812741057, 72
-1878.5500826218758, -14.562403741254851, 129
-1260.2536350169082, -13.406953564009662, 94
-834.701382402236, -11.924305462889086, 70
-1325.5994604792313, -13.66597381937352, 97
-1030.7944744839533, -12.271362791475635, 84
-938.0488764046216, -12.026267646213098, 78
-1045.9234802424048, -12.755164393200058, 82
-794.9443847253782, -12.421006011334034, 64
-960.8488937803818, -10.558779052531667, 91
-991.3936558961938, -12.239427850570294, 81
-779.5329148384219, -12.180201794350342, 64
-1226.5242994322168, -13.478289004749636, 91
-1020.1429164342065, -12.001681369814195, 85
-895.6130106704095, -10.177420575800108, 88
-1857.2081923659205, -14.857665538927364, 125
-1369.3194077732328, -13.972647018094213, 98
-898.5761821159642, -11.823370817315318, 76
-1453.4426752531356, -13.842311192887005, 105
-816.727256390292, -12.37465539985291, 66
-772.8674264342199, -12.267736927527299, 63
-1110.4922673462715, -11.331553748431343, 98
-779.1767480696511, -12.986279134494186, 60
-762.7458005523209, -13.868105464587654, 55
-727.6554271080082, -12.993846912643004, 56
-769.221048075455, -11.834169970391615, 65
-757.161268509538, -13.520736937670321, 56
-1030.2983594072693, -12.56461413911304, 82
-1664.824738236706, -13.646104411776278, 122
-1332.2293315265815, -12.335456773394274, 108
-1058.5882324026302, -11.38266916561968, 93
-696.3684700180326, -12.661244909418773, 55
-2001.2394877559345, -15.276637311114005, 131
-1252.7336539242533, -12.281702489453464, 102
-1293.759892579788, -13.618525185050398, 95
-829.7468627500679, -12.02531685145026, 69
-856.805688823666, -12.240081268909513, 70
-1333.3011314575988, -13.745372489253596, 97
-1151.5832052574533, -13.086172787016515, 88
-982.5627984966541, -12.13040491971178, 81
-1011.6996180324276, -12.337800219907653, 82
-841.1247575460795, -12.016067964943993, 70
-1485.4866818760356, -13.504424380691233, 110
-1584.1699029630515, -13.20141585802543, 120
-734.1563123219643, -13.348296587672078, 55
-1177.712793351869, -12.941898828042518, 91
-988.5573666219088, -11.768540078832249, 84
-902.4619275082825, -12.032825700110434, 75
-826.8575138546548, -12.159669321391982, 68
-1297.9851001208144, -13.66300105390331, 95
-1399.8523301406944, -13.859924060798955, 101
-1098.045223892763, -12.62120947003176, 87
-800.7298107389938, -12.318920165215289, 65
-1121.7674728453862, -12.89387899822283, 87
-818.2754497320628, -12.988499202096236, 63
-1284.401667648747, -13.520017554197336, 95
-1115.4588532073813, -11.741672139025066, 95
-1009.644214403042, -11.21826904892269, 90
-1326.8199273574753, -13.538978850586483, 98
-733.7006809146619, -12.871941770432665, 57
-1302.4004739482866, -12.523081480271987, 104
-1212.027561039833, -13.618287202694752, 89
-1443.6648873813683, -13.74918940363208, 105
-962.4194026100433, -12.182524083671435, 79
-865.9364691763558, -12.73435984082876, 68
-1283.4308528869542, -12.963948008959134, 99
-1275.2990993893948, -11.593628176267226, 110
-823.2815596253035, -12.863774369145368, 64
-1250.2611321584955, -11.907248877699956, 105
-744.500092781778, -12.618645640369119, 59
-1356.2643088235086, -13.428359493302064, 101
-1294.2434583850895, -13.768547429628612, 94
-694.4248708931736, -12.625906743512248, 55
-1164.8278688857745, -12.133623634226817, 96
-1131.5668013516552, -11.315668013516552, 100
-755.6858996734089, -13.739743630425616, 55
-856.5937345694491, -12.23705335099213, 70
-1651.5469997157286, -14.115786322356655, 117
-930.350381737036, -12.404671756493812, 75
-1069.727619614508, -12.734852614458429, 84
-786.0504031586889, -13.322888189130321, 59
-1233.508084191244, -12.984295623065726, 95
-758.4017586742902, -12.038123153560162, 63
-1573.165745811903, -14.04612273046342, 112
-1290.893066724391, -12.532942395382436, 103
-816.6565979219963, -12.563947660338405, 65
-1508.2020342257638, -13.71092758387058, 110
-1040.9870435001853, -10.106670325244519, 103
-732.6268448908731, -12.853102541945143, 57
-823.2828290573167, -12.107100427313481, 68
-1418.0264278267675, -12.548906440944846, 113
-749.9935444042242, -12.711754989902104, 59
-1107.4850752711848, -12.729713508864192, 87
-734.7777694613994, -12.890838060726306, 57
-841.8612748658063, -10.393349072417362, 81
-987.569004403236, -10.734445700035174, 92
-758.2137008490088, -14.040994460166829, 54
-751.0425996829347, -14.443126916979512, 52
-1260.7335101373242, -12.997252681828085, 97
-952.6557491343309, -11.908196864179136, 80
-1384.2125015532283, -13.705074272804241, 101
-813.7311139397736, -11.624730199139623, 70
-727.5853782220404, -12.544575486586904, 58
-1293.0496643948188, -13.469267337446029, 96
-829.4874941040174, -12.02155788556547, 69
-1056.806051259247, -11.363505927518784, 93
-904.1441507811917, -11.742131828327164, 77
-763.5942784346131, -13.165418593700226, 58
-1166.7423981261377, -13.258436342342474, 88
-1044.9435592065665, -12.293453637724312, 85
-731.4023120913538, -13.298223856206432, 55
-1375.3826948630485, -12.280202632705791, 112
-878.7055073360192, -12.376133906141115, 71
-762.3402204464678, -13.613218222258354, 56
-1855.7445107540161, -14.498003990265751, 128
-1497.3155838464108, -13.36888914148581, 112
-1402.3057964007244, -13.483709580776196, 104
-1317.533509069075, -13.724307386136198, 96
-820.4972552468442, -10.519195580087747, 78
-1270.958431777585, -12.968963589567194, 98
-725.8019265043436, -12.73336713165515, 57
-1297.190138770593, -13.512397278860343, 96
-1013.1487198822199, -12.206611082918313, 83
-695.3949061308787, -13.120658606242994, 53
-905.3054988384491, -10.287562486800558, 88
-1471.765410517412, -13.627457504790852, 108
-847.0041309845041, -12.455943102713295, 68
-776.3903381999828, -13.86411318214255, 56
-2019.680815828907, -14.85059423403608, 136
-1138.2840248830532, -13.08372442394314, 87
-788.6719754982223, -12.518602785686069, 63
-998.7222574038326, -10.855676710911224, 92
-1380.4642440879836, -13.667962812752313, 101
-792.028769082905, -13.424216425133983, 59
-861.8243611134179, -11.969782793241915, 72
-1488.229278722251, -13.054642795809219, 114
-795.6339620609414, -11.875133762103603, 67
-801.5792645232527, -11.78793036063607, 68
-1360.1191447336432, -13.078068699361953, 104
-1111.6359427566108, -12.082999377789248, 92
-1134.107381755609, -13.187295136693127, 86
-1039.4040721653564, -12.52294062849827, 83
-780.57294243792, -12.1964522255925, 64
-802.929008693327, -12.545765760833234, 64
-820.7193201499209, -9.888184580119528, 83
-1554.6635319619313, -13.880924392517244, 112
-1269.828677343654, -13.227382055663062, 96
-785.7912514385033, -14.287113662518243, 55
-1196.6626936040905, -13.15013949015484, 91
-1649.344060682303, -13.744533839019192, 120
-1303.6486100975271, -13.57967302184924, 96
-733.7971333822601, -12.651674713487242, 58
-1479.9487923120041, -12.649134977025676, 117
-1211.7341978783957, -13.315760416246107, 91
-729.565053292758, -13.02794738022782, 56
-1078.4109815875292, -12.116977321208195, 89
-716.606167491759, -11.94343612486265, 60
-808.2643095069354, -12.629129836045866, 64
-2205.829157917805, -15.425378726697936, 143
-859.2636694959515, -11.770735198574679, 73
-733.3664373866376, -13.83710259220071, 53
-992.1369769722727, -11.67219972908556, 85
-1824.4996501735745, -14.366138977744681, 127
-1428.775777896778, -13.607388360921695, 105
-759.2951858293962, -12.447462062776987, 61
-728.5531009412873, -12.561260361056679, 58
-840.4353777576026, -11.672713579966704, 72
-823.8294002398752, -12.87233437874805, 64
-1210.3222299713486, -12.740233999698408, 95
-790.7475313819451, -12.355430177842893, 64
